0;S;1,715,68,284,733,779,654,751,554,913,115
1;S;0,2,157,59,359,360,52,543
2;S;1,3,185,122,842,512
3;S;2,4
4;S;3,5,646,647,624,568,547,875,876,222,690
5;S;4,6,43,44,73,74,105,106,272,278,389,390,188,522,622,184,565,632,466,264,364,37,453,835,383,590
6;S;5,7,131,35,46,78,721,224,73,837,663,115
7;S;6,8,198,199,75,614
8;S;7,9,393,394,261,27,610,717,799,800,345,273,499,871,120,702
9;S;8,10,433,434
10;S;9,11,145,165
11;S;10,12
12;S;11,13,128,129,168,443,573,574,534,651,667,189,63,740,393,670,178,567
13;S;12,14,236,237,239,240,510,193,53,225,163,601,761,762,788,714,79,206,841,842,790,863,295,864,865,156,886
14;S;13,15,384,21
15;S;14,16,578,579,890,442
16;S;15,17,108,109,69,331
17;S;16,18,255,256,738,739
18;S;17,19
19;S;18,20,232,213,667,877
20;S;19,21,179,180,413,659,842,857
21;S;14,20,22,127,50,130,131,284,128,46,347,385,425,426,278,474,581,582,570,513,491,122,266,351,494,55,44,29,409,467,576,56,567,172
22;S;21,23,203,364
23;S;22,24
24;S;23,25,70,71
25;S;24,26
26;S;25,27,501,550,476,177
27;S;8,26,28,141,704,137
28;S;27,29,53,353
29;S;21,28,30,50,51,67,74,121,145,457,199,557,462,69,812,82,747,466
30;S;29,31,115,587,639,112
31;S;30,32,437,614,828,342,664,855,224,757
32;S;31,33,252,253,230,227
33;S;32,34,349,417
34;S;33,35,700,545
35;S;6,34,36,132,221,222,97,215,682,683,633,295,410,143
36;S;35,37,58,59,79,80,519,900
37;S;5,36,38,263,266,391,124,384,206,353,299,411,451,113,586,41,156,73,754,116,83,445,797,798,692,751,828,851,395,852,678,908
38;S;37,39,167,428,387,328,224,539
39;S;38,40,468,469,391,660,492,248,833,75,483,791
40;S;39,41,398,399,436,437,533,534,668,795
41;S;37,40,42,471,156,396,312,507,779,69,65
42;S;41,43,582,546,122,318,222,502
43;S;5,42,603,611,504,316
44;S;5,21,45,181,182,496,116,306,379,156
45;S;44,46,491,518,124,615,728,760
46;S;6,21,45,47,189,126,213,214,269,346,313,377,499,500,305,194
47;S;46,48
48;S;47,49,282,427
49;S;48,50
50;S;21,29,49,128,415,122
51;S;29,52,384,254
52;S;1,51,53,194,195,230,231,297,100,116,314,753,425,723,665,203,895
53;S;13,28,52,54,118,115,352,383,444,445,456,642,643,737,280,361,790,102,693,83,803,597,74,869,284,893,862,512,896,921,922
54;S;53,55,225,103,233,563
55;S;21,54,56,176,177,490,76,398,786,121,641,317
56;S;21,55,57,727,777,592
57;S;56,58,63,223
58;I;36,57,405,761
59;I;1,36,60,158,310,278,887,525
60;S;59,61,134,743,791,548
61;S;60,62,149,86
62;S;61,63,856,815
63;S;12,57,62,64,96,97,304,414,434,295,156,520,140,639,686,793,298,290,786,746,118
64;S;63,65,399,807,547,870
65;S;41,64,66,172,173,115,589,123,245,889,890,896,387
66;S;65,67,357,690
67;S;29,66,68,311,703,359,172,917,718,730
68;S;0,67,69,250,251,716
69;S;16,29,41,68,70,140,141,330,639,640,274,922
70;S;24,69
71;S;24,72,255,514,672,767
72;I;71,73,115,429
73;S;5,6,37,72,585,165,857,183,777,757
74;S;5,29,53,75,286,445,446,603,652,519,325,473
75;S;7,39,74,76,95,282,156,529,115,688,450,699,135,141,466,432,883,884
76;S;55,75,77,491,562,82
77;S;76,78,137,239,376,403,156,474,115,564
78;S;6,77,79,270
